uid,label,direction_std,duration,e2e_distance,hjorthActivityX,hjorthActivityY,hjorthCombinedX,hjorthCombinedY,hjorthComplexityX,hjorthComplexityY,hjorthMobilityX,hjorthMobilityY,mean_step_speed,stddev_step_speed,track_length
sim_266_15,1,2.554930418,290,840.8406508,3983.958857,56626.95032,191.6369982,567.0822287,0.635306854,0.703061749,0.030559627,0.007040708,3.598354078,1.409372445,1043.522683
sim_266_16,1,1.247219129,3,6.32455532,0.75,5.6875,0.769800359,1.059932446,1.060660172,1.837117307,1.088662108,0.342368394,2.276142375,0.90508336,6.828427125
sim_266_17,1,2.883236993,300,130.8625233,2593.580534,5157.3927,159.2554669,234.2575264,0.63553401,0.640369654,0.039024146,0.029086676,2.573150621,1.37194359,771.9451863
sim_266_18,1,2.369810119,25,73.75635566,574.3609467,16.34467456,49.96959659,7.752427493,0.850625418,0.81966061,0.074004699,0.388772467,3.379991316,1.70166351,84.49978291
sim_266_19,0,0.78873665,199,275.786149,3130.851775,3081.123975,18.75896866,19.11293865,1.662482493,1.620787268,0.009961014,0.010054126,1.513412145,0.502291994,301.1690168
sim_266_20,0,0.857897948,300,416.4864944,7223.960265,7177.418351,30.88811405,33.35729598,1.634717158,1.571897324,0.006989702,0.007305446,1.522243615,0.588309195,456.6730846
sim_266_21,0,0.902123942,242,341.5508747,5132.708869,4644.213314,29.46724685,27.55458233,1.578305123,1.549285095,0.009061162,0.009192063,1.567559367,0.590375096,379.3493669
sim_266_22,0,0.870187696,287,385.4516831,5992.269628,6328.917776,30.75097455,30.09479895,1.590743047,1.581448753,0.008163334,0.007519987,1.490237398,0.583239322,427.6981333
sim_266_23,0,0.830426315,274,383.9596333,6197.018129,6238.664807,29.82175867,28.85679411,1.537615035,1.62003746,0.007399427,0.007493444,1.527249832,0.566385578,418.4664539
sim_266_24,0,0.838351557,300,422.1907152,7509.247293,7300.135826,30.69397828,34.0050029,1.605103687,1.548052753,0.006560846,0.007211035,1.537617206,0.564859859,461.2851619
sim_266_25,0,0.868453287,300,439.1138804,8476.308231,8072.185384,35.57043076,36.70315266,1.550580266,1.539103435,0.006506938,0.006998098,1.598181836,0.585219179,479.4545507
sim_266_26,0,0.85827551,297,427.8048621,7599.818263,7788.843881,34.20434042,34.74346356,1.536546448,1.551756809,0.006915502,0.006921875,1.57039589,0.587626207,466.4075794
sim_266_27,0,0.857177613,136,193.7679024,1587.487133,1550.991742,16.58728644,14.25683586,1.498569678,1.623779647,0.015658208,0.014925908,1.557983071,0.580856809,211.8856977
sim_266_28,0,0.8821167,141,193.7679024,1616.911724,1588.210871,16.4595531,16.83064179,1.451071738,1.544247048,0.014771364,0.016364747,1.533979746,0.559975718,216.2911442
sim_266_29,0,0.870695763,300,432.8625648,7414.165627,8047.170738,33.88863399,34.59949997,1.613627008,1.544318204,0.007375559,0.006639928,1.579384067,0.587831581,473.8152202
sim_266_30,0,0.825947163,137,195.3458472,1776.77468,1525.946702,15.74418792,14.0944146,1.562160943,1.62019225,0.013842473,0.014964914,1.558608807,0.534852367,213.5294065
sim_266_31,0,0.867044771,266,379.0092347,6059.532494,6098.077347,30.94032219,30.5898635,1.542486078,1.565112106,0.007876023,0.007851092,1.555482143,0.602021753,413.75825
sim_266_32,0,0.867627672,300,428.5440467,7923.057008,7662.928665,34.74048147,33.61027964,1.61259445,1.555427461,0.007070794,0.006822242,1.554965328,0.612712137,466.4895983
sim_266_33,0,0.831958867,300,434.1727767,7901.930067,8207.888235,32.39280513,34.99586183,1.559755909,1.572791113,0.006393991,0.006705888,1.565668691,0.579092579,469.7006074
sim_266_34,0,0.872570881,224,309.0711892,4229.377106,3833.400217,25.24954193,24.42677627,1.586568217,1.56646606,0.009471873,0.009981665,1.517269928,0.602553347,339.8684639
sim_266_35,0,0.85314451,300,437.7133765,8007.492677,8100.518228,34.00251586,33.64827244,1.575510216,1.625828495,0.006690148,0.006753435,1.593296625,0.563979195,477.9889874
sim_266_36,0,0.87829393,84,115.277925,602.7258131,568.7446367,9.096474097,9.309487947,1.585466264,1.672601543,0.023928215,0.027377953,1.504804197,0.624760942,126.4035525
sim_266_37,0,0.869026117,259,374.8092848,5778.017441,5995.78537,30.36179241,30.14464452,1.555530736,1.560714646,0.008173859,0.00784671,1.577305722,0.601271577,408.522182
sim_267_0,1,3.126230896,108,158.4550409,1045.666695,1058.186516,136.015423,122.2752746,0.541687697,0.569466508,0.070460197,0.065802836,3.032708987,1.651848094,327.5325706
sim_267_1,1,2.52065164,187,179.270745,476.4727252,3664.462766,64.13900844,147.2108,0.626241767,0.708389868,0.084299738,0.028457825,2.391886396,1.245635075,447.2827561
sim_267_2,1,1.054092553,6,16.1245155,8.408163265,23.06122449,1.498139277,1.687324732,1.824828759,1.341640786,0.325142073,0.098164071,2.784246905,0.762431969,16.70548143
sim_267_3,1,2.849902532,300,292.1044334,3164.727188,2960.597521,165.5251493,202.8410478,0.647120925,0.568814426,0.033846452,0.038971496,2.669125027,1.394909169,800.7375081
sim_267_4,1,2.530389959,115,344.6113753,8477.343639,3870.342747,217.7093396,169.084809,0.7369184,0.67510196,0.018925034,0.029493379,3.613527201,1.524804861,415.5556281
sim_267_5,1,1.808426986,14,24.59674775,51.44,10.38222222,11.58916004,2.873881949,0.897261621,1.211897644,0.2021483,0.335462937,2.310461982,1.00940987,32.34646775
sim_267_6,1,2.687615631,300,322.1878334,10750.20439,4266.004128,297.7804072,198.9738568,0.65787847,0.627417497,0.018223218,0.029263844,2.576426043,1.318596038,772.927813
sim_267_7,1,3.204453498,300,605.0892496,3397.916822,53134.37518,209.8577302,1207.406309,0.568919519,0.470492037,0.035136869,0.010691291,3.418354494,1.628348618,1025.506348
sim_267_8,1,nan,0,0,0,0,nan,nan,nan,nan,10000,10000,nan,nan,0
sim_267_9,1,2.3845231,99,257.178926,544.4979,6666.3539,47.13212157,196.4510502,0.817883747,0.714667156,0.070796593,0.021060555,3.196062055,1.489808972,316.4101435
sim_267_10,1,2.719795744,300,242.9897117,2886.255715,4059.329809,173.2946663,190.2587837,0.60397628,0.635533182,0.036263546,0.029787126,2.543342663,1.258865136,763.002799
sim_267_11,1,3.049297915,128,83.00602388,1697.531398,211.8216453,213.5890998,35.77618625,0.48693167,0.695895069,0.061267378,0.117535069,2.775721245,1.41919751,355.2923193
sim_267_12,1,2.535106322,185,185.0243227,770.3637415,2134.87883,79.06934519,101.9567285,0.669492545,0.756849817,0.068716029,0.036145345,2.462264799,1.168023581,455.5189878
sim_267_13,1,2.717024516,300,325.5764119,8979.686162,1028.990916,306.7014439,95.11618273,0.604049773,0.636321148,0.020631338,0.058819216,2.652031114,1.235609554,795.6093342
sim_267_14,1,2.946556896,217,338.4789506,1160.936306,9006.042863,153.0888877,233.7474772,0.525671339,0.715267781,0.069318567,0.018564429,3.011113967,1.431223271,653.4117308
sim_267_15,1,2.048234916,26,105.1094667,1024.891632,171.9506173,72.68145959,23.94303793,0.705043526,0.699896473,0.049999035,0.097456165,4.207489221,1.683893106,109.3947197
sim_267_16,1,2.969639605,278,289.456387,5855.817885,2174.13042,217.2046216,233.4840497,0.632424045,0.47243479,0.02345794,0.050735681,2.878225709,1.272279241,800.1467471
sim_267_17,1,2.412829369,52,119.2057046,36.83374867,847.6418654,12.60281388,97.19586989,0.700590053,0.576590169,0.239709678,0.066115402,2.982418583,1.477194121,155.0857663
sim_267_18,0,0.836815102,136,183.934771,1416.381267,1541.635463,13.64065262,16.25704177,1.556153242,1.492996145,0.014986746,0.015744125,1.507283685,0.507452124,204.9905812
sim_267_19,0,0.821313712,65,90.55385138,315.9938017,397.1085859,6.74530697,7.137245094,1.56290871,1.586418831,0.03336236,0.028512756,1.526106489,0.535148203,99.1969218
sim_267_20,0,0.840681606,65,90.52071586,360.1306244,387.3526171,7.020563374,8.200394291,1.497087579,1.51791869,0.029184961,0.032134885,1.522575793,0.572640202,98.96742653
sim_267_21,0,0.83811296,300,430.6750515,7947.238927,7820.391364,33.47999593,33.03885778,1.542913319,1.62078323,0.00649996,0.006847333,1.558775654,0.57753943,467.6326962
sim_267_22,0,0.82394714,300,422.9657197,7701.696206,7278.929747,32.96245126,30.65915577,1.581685125,1.588739765,0.006769446,0.006691838,1.532717401,0.563421721,459.8152202
sim_267_23,0,0.829693232,151,213.5649784,1939.661314,2068.860803,17.75790691,16.1713262,1.536729756,1.551977268,0.014069005,0.012131087,1.552892873,0.526560012,234.4868238
sim_267_24,0,0.880877088,300,416.4912964,7285.514133,7573.296917,34.8652554,34.06076459,1.535039163,1.580766635,0.00734602,0.007109469,1.530054101,0.60188685,459.0162304
sim_267_25,0,0.838487102,263,371.264057,5671.69443,5839.021336,29.18098967,27.89317471,1.574913539,1.575318621,0.008102964,0.007525343,1.533237023,0.587368472,403.241337
sim_267_26,0,0.836473251,80,113.1459235,542.3155007,582.7901235,8.661594268,8.74805818,1.561580966,1.661134569,0.024940797,0.024934709,1.562284578,0.509182577,124.9827663
sim_267_27,0,0.82792215,82,109.7132626,462.6866018,559.3784294,7.442499496,8.993470901,1.602824834,1.616642545,0.02578208,0.025991756,1.466923265,0.568986722,120.2877077
sim_267_28,0,0.777481244,119,165.4629868,1225.303056,1140.977708,12.31822609,12.01365549,1.605091295,1.502154487,0.016136316,0.015816581,1.511607639,0.502849352,179.8813091
sim_267_29,0,0.841558226,293,405.967979,6560.698563,6909.530809,30.27985095,31.62980819,1.558897855,1.595532989,0.007194843,0.007303883,1.516454511,0.573020124,444.3211719
sim_267_30,0,0.909683333,47,65.7951366,187.4474826,207.2899306,4.957270187,6.291129127,1.705121789,1.528977531,0.045093961,0.046403581,1.546869647,0.628035299,72.70287342
sim_267_31,0,0.818093991,300,422.2144005,7698.185384,7244.472842,32.45064543,31.65547733,1.544916624,1.574228954,0.006512384,0.006878757,1.537526362,0.534801538,461.2579087
sim_267_32,0,0.8336666,20,26.87005769,35.4829932,33.95011338,2.538722479,2.566238363,1.569608765,1.129564989,0.112301717,0.08538213,1.463227656,0.599136735,29.26455312
sim_267_33,0,0.800788833,224,325.2814166,4327.974044,4533.491477,22.45574595,25.33430826,1.515331987,1.624737222,0.007862318,0.009079447,1.559800785,0.563046633,349.3953759
sim_268_0,1,2.852036228,205,162.3083485,6215.858045,666.1398105,266.9967141,70.81156003,0.635660228,0.68189302,0.027304226,0.072486147,2.58388127,1.443791256,529.6956604
sim_268_1,1,1.054092553,6,8.246211251,0.408163265,6.285714286,0.189718827,2.78570298,1.587450787,0.848528137,0.737864787,0.376050717,1.429415204,0.978147318,8.576491223
sim_268_2,1,2.907121524,300,283.8626428,5487.00926,4815.458968,281.7687449,237.4470873,0.571958055,0.56350899,0.029371174,0.027786254,2.758258755,1.318588376,827.4776266
sim_268_3,1,2.39796363,33,2.828427125,11.94117647,77.96885813,3.966483861,32.8832984,0.933380951,0.57607205,0.310039843,0.242957888,2.160270058,1.044418035,71.28891192
sim_268_4,1,2.678243133,218,412.6996487,1894.484519,15595.90259,142.7437553,326.4946228,0.603697943,0.689897383,0.045486839,0.014442754,2.950241504,1.432813946,643.1526478
sim_268_5,1,3.03066916,300,270.8394358,3195.860289,3288.490679,280.9774334,147.0275077,0.493456292,0.694400963,0.043384275,0.031046475,2.748930222,1.563132316,824.6790665
sim_268_6,1,2.957153297,136,174.4276354,1517.120465,2521.978155,177.6189154,117.3579545,0.530132847,0.728779233,0.062066015,0.033913077,2.884439582,1.438650125,392.2837831
sim_268_7,1,2.633423568,205,244.8060457,1717.443774,3203.055896,126.6459666,134.6988789,0.664742037,0.704094873,0.049018721,0.029609471,2.606057133,1.252773654,534.2417123
sim_268_8,1,2.932924214,300,471.6100084,18652.53509,1496.403263,538.9039967,123.094205,0.558823846,0.607732125,0.016145387,0.049992074,2.888397528,1.652420362,866.5192585
sim_268_9,1,3.160660972,300,135.3513945,7420.851183,2069.359102,406.7707856,167.5820669,0.497373036,0.574164347,0.02726329,0.046497318,2.897273802,1.341319443,869.1821407
sim_268_10,1,2.577574226,300,485.2319033,1315.31961,29626.6675,87.85872346,505.5777815,0.731700044,0.637096607,0.048874989,0.010872026,2.714997724,1.374331605,814.4993171
sim_268_11,1,3.126082035,300,331.9412599,8344.288937,9013.817971,319.2412734,400.9843299,0.588471292,0.557431054,0.02251412,0.024797607,2.949731876,1.515172772,884.9195627
sim_268_12,1,2.607039615,300,784.2199946,26259.43455,25602.74107,503.4182885,452.6039226,0.61319772,0.62921854,0.011755582,0.011123293,3.385480352,1.472590503,1015.644105
sim_268_13,1,2.82653105,300,374.786606,1786.33291,12141.41056,140.529513,373.7660924,0.597032395,0.593182458,0.046968105,0.018260769,2.804666163,1.297631579,841.3998489
sim_268_14,1,2.922989379,163,327.8322742,6297.535805,2610.604514,305.7829769,165.5348636,0.549276145,0.622261839,0.026670638,0.039456773,3.256138459,1.409439388,530.7505689
sim_268_15,0,0.64310205,18,24.20743687,19.58448753,28.88088643,1.034599931,2.035529417,1.594106794,1.38372687,0.08421271,0.097525287,1.403586284,0.502163086,25.26455312
sim_268_16,0,0.842878665,300,411.6551955,6797.812938,7408.686659,30.40048518,34.25911644,1.574777678,1.535030422,0.00704256,0.00709826,1.511300151,0.556152125,453.3900454
sim_268_17,0,0.86018086,300,424.2734967,7828.633348,7754.459973,36.4691534,33.10559275,1.547080278,1.53562378,0.007206968,0.006555935,1.550757465,0.578922521,465.2272395
sim_268_18,0,0.813853259,277,396.1413889,6116.719942,7223.305742,28.49184097,31.38533749,1.572548785,1.565382366,0.007324973,0.006801602,1.548992766,0.555160012,429.0709961
sim_268_19,0,0.821617646,300,425.141153,6906.686372,7909.632543,31.08988532,34.87325523,1.526141989,1.506817273,0.006869804,0.006643497,1.535923387,0.569449457,460.777016
sim_268_20,0,0.832771069,280,386.9741593,6426.083383,5953.586555,28.81654276,29.97548764,1.577026791,1.570256067,0.007071875,0.007906023,1.506802729,0.577162859,421.904764
sim_268_21,0,0.846135004,300,432.0474511,7945.475039,7655.726184,32.18238256,34.40012668,1.573624212,1.594833548,0.006373814,0.007166201,1.557712157,0.602936843,467.313647
sim_268_22,0,0.866089551,300,411.6916322,6961.397336,7550.093156,31.80935639,34.46609854,1.55941151,1.58778173,0.007125563,0.007248207,1.514953907,0.581590916,454.486172
sim_268_23,0,0.826393871,41,57.98275606,166.0572562,150.6734694,5.159448148,4.456142857,1.560248378,1.490246065,0.048477379,0.04407378,1.56393818,0.48685131,64.12146538
sim_268_24,0,0.821623319,136,188.111669,1418.748362,1456.130641,13.99455683,14.01594329,1.612523165,1.530754262,0.015905955,0.014734231,1.504021547,0.571099362,204.5469303
sim_268_25,0,0.880367684,46,67.94115101,222.4852875,213.4567678,5.725300342,6.142813883,1.613884897,1.487801335,0.041530727,0.042815633,1.599765716,0.630294688,73.58922293
sim_268_26,0,0.800810838,215,306.9136686,3827.195388,4193.824567,21.83472166,24.92585412,1.557810285,1.512694121,0.00888754,0.008990646,1.543376192,0.545031832,331.8258813
sim_268_27,0,0.822664488,110,156.4640534,942.226118,1124.500771,11.35667914,12.71027321,1.562761816,1.543981815,0.018836014,0.017451683,1.555313759,0.530093492,171.0845135
sim_268_28,0,0.912031235,43,59.46427499,177.1260331,135.3533058,5.524862486,4.447744433,1.682497929,1.534103678,0.052479974,0.050411041,1.551331438,0.5809964,66.70725182
sim_268_29,0,0.984250984,8,11.40175425,7.061728395,4.222222222,1.031517884,1.005417454,1.544374685,1.595388435,0.225589263,0.379902169,1.58934708,0.688459046,12.71477664
sim_268_30,0,0.854315841,300,420.729129,7423.617929,7423.422964,34.09947126,31.74676101,1.54377034,1.620589613,0.007091118,0.006930559,1.540028984,0.570067885,462.0086953
sim_268_31,0,0.811308956,300,418.7600745,8045.969934,7016.029889,31.83726943,30.14765688,1.609858085,1.600245844,0.006370082,0.006876205,1.52604342,0.527122517,457.8130259
sim_269_0,1,2.288162776,300,266.8107944,2584.774583,5439.790157,96.5822499,185.770332,0.812382551,0.670715463,0.030355349,0.022905118,2.208418216,1.07217333,662.5254648
sim_269_1,1,2.955527998,241,311.5798453,968.179974,5910.551875,106.8628234,315.476292,0.592972745,0.521976736,0.065449341,0.02786056,2.870813709,1.471416886,691.8661039
sim_269_2,1,2.935678986,300,276.8772291,3051.469277,3277.931678,198.2681532,179.8743289,0.583658804,0.654616105,0.037923027,0.035921625,2.755105052,1.370910702,826.5315156
sim_269_3,1,2.840464751,250,438.731125,7774.827669,15328.98452,383.9469895,268.0976766,0.539174512,0.73835139,0.02662624,0.012913464,2.963211547,1.538628391,740.8028868
sim_269_4,1,2.98314897,300,496.6628635,6138.444543,17596.76465,318.5709844,403.0598737,0.565624792,0.625293249,0.02935461,0.014322554,3.039830121,1.549010275,911.9490364
sim_269_5,1,2.045091186,28,81.61494961,570.1617122,19.83828775,30.738961,9.385739887,0.959037883,0.77370322,0.051704328,0.366048586,3.364595269,1.165362648,94.20866754
sim_269_6,1,2.300112539,124,268.4045454,4289.3024,3381.183744,143.9018499,121.8446359,0.744055013,0.772137462,0.024962309,0.027824814,2.858009886,1.344464928,354.3932259
sim_269_7,1,2.863485024,42,20.09975124,45.06760411,153.7306652,16.40856772,51.04510186,0.753543041,0.532567689,0.274355876,0.176835063,2.524798875,1.433165052,106.0415528
sim_269_8,1,3.011044485,300,384.6101923,7270.011854,6841.112857,473.1391977,185.7987275,0.451609094,0.743073857,0.029391144,0.020181245,2.859018034,1.592487325,857.7054103
sim_269_9,1,0,1,1,0.25,0,0,0,10000,10000,0,10000,1,0,1
sim_269_10,1,2.757097911,300,520.343156,10741.72563,13969.04749,363.6436321,353.3127108,0.585983187,0.614503784,0.019837507,0.015542362,2.954400368,1.371684536,886.3201103
sim_269_11,1,2.306137811,90,272.5472436,213.3046733,5914.471441,33.93370657,182.4736857,0.675440256,0.712186347,0.107452833,0.021972423,3.531275991,1.420907726,317.8148392
sim_269_12,1,2.805183694,300,469.3452887,1113.730776,25033.02094,94.87666849,621.579647,0.637037009,0.54528507,0.054268007,0.01353964,2.861051563,1.459811844,858.3154689
sim_269_13,1,2.799863092,300,424.6987167,17956.34914,1057.178221,435.6080192,100.3053364,0.62135992,0.628491931,0.015073741,0.059631473,2.819848203,1.375423369,845.954461
sim_269_14,1,2.641853489,198,277.9136557,4822.878513,3825.314007,233.3221557,148.6416807,0.591930444,0.723621555,0.028636526,0.028118038,2.710078342,1.266874236,536.5955117
sim_269_15,1,2.602607815,183,305.9297305,7737.691871,1719.191871,277.7889838,100.4085874,0.615716046,0.714381874,0.022104671,0.041723135,2.712222762,1.487331066,496.3367654
sim_269_16,1,2.420277438,148,359.8721995,10876.50664,1670.90032,263.7326047,94.75976242,0.672234861,0.743144033,0.016300294,0.042145035,3.193500117,1.253725359,472.6380173
sim_269_17,0,0.903247228,300,416.5009004,7315.669915,7156.32589,32.29301234,35.9099878,1.61087061,1.573169748,0.007110745,0.007894066,1.530305589,0.633638808,459.0916766
sim_269_18,0,0.813790855,300,420.8289439,7674.827298,7218.80072,33.19626386,30.2624136,1.553423082,1.577655244,0.006719088,0.006613793,1.52746795,0.544831775,458.2403849
sim_269_19,0,0.892331528,300,420.0440453,6766.389378,8687.99223,33.16487206,36.41694399,1.565589858,1.614361282,0.007673603,0.006766823,1.529719084,0.64546587,458.9157253
sim_269_20,0,0.839579615,69,97,474.0620408,379.2581633,7.838189143,8.211632851,1.527685678,1.504480652,0.025258908,0.032574758,1.545928373,0.539689619,106.6690578
sim_269_21,0,0.817858042,184,257.7013776,2399.568327,3096.948839,18.4939301,20.45608514,1.566307531,1.537019034,0.01207183,0.010152377,1.526220865,0.548711814,280.8246391
sim_269_22,0,0.808621668,293,407.3818847,7327.913057,6480.410662,31.20464105,30.43458592,1.562036414,1.518656188,0.00665166,0.007132213,1.514407091,0.541850421,443.7212777
sim_269_23,0,0.858131044,300,429.2143986,7851.97,7597.834174,35.15161944,34.16393072,1.512125958,1.565661996,0.00676947,0.007040055,1.571030861,0.561422627,471.3092584
sim_269_24,0,0.679231573,29,41.23105626,63.79555556,92.42666667,2.064082102,3.408530686,1.556107873,1.543951699,0.050347307,0.056938186,1.524895533,0.396802514,44.22197045
sim_269_25,0,0.861959199,238,337.3499667,5107.445773,4708.267642,27.76887934,26.80467996,1.572872845,1.555990178,0.008551616,0.008858421,1.544830454,0.604648417,367.6696481
sim_269_26,0,0.804003185,171,239.5078287,2133.319734,2819.329367,16.01930398,18.93980531,1.620429663,1.611850218,0.012167963,0.010828153,1.536219033,0.498215032,262.6934546
sim_269_27,0,0.879842158,300,433.6231082,8333.59166,7641.075286,36.12013741,35.02904253,1.559675289,1.564965656,0.006760073,0.007174285,1.585012353,0.592510905,475.503706
sim_269_28,0,0.869629551,300,427.8282366,7777.74402,7255.176036,34.54710456,33.03939931,1.558944916,1.59615048,0.006924506,0.007268721,1.563096236,0.588837972,468.9288707
sim_269_29,0,0.828620097,285,394.5883931,6928.50335,6243.659054,31.92550741,29.20628105,1.56715338,1.543113071,0.007221208,0.007218298,1.511908115,0.563597926,430.8938129
sim_269_30,0,0.848168335,279,400.9800494,6900.559375,6589.035599,33.07515215,31.04649427,1.538620828,1.533669831,0.007374782,0.00722641,1.557415898,0.599501424,434.5190356
sim_269_31,0,0.875608974,279,398.8182543,6783.097946,6825.932857,32.46878171,32.37410249,1.585448201,1.564913823,0.007589095,0.007422089,1.580354379,0.559031197,440.9188717
sim_269_32,0,0.946260093,28,42.63801121,78.51843044,87.31510107,4.418969258,3.514603731,1.560822791,1.430616442,0.087842152,0.057585112,1.660814836,0.675262761,46.5028154
sim_270_0,1,2.620411333,300,183.330303,923.4761206,2309.891811,61.77743845,177.0784697,0.751920675,0.577668422,0.050300958,0.044284602,2.408034772,1.200570087,722.4104317
sim_270_1,1,2.865813827,300,285.7271426,6311.286211,6064.17406,261.9864128,283.8908358,0.599493682,0.569102859,0.02488545,0.026642224,2.679929213,1.39211329,803.9787639
sim_270_2,1,2.431763824,109,186.0107524,3104.272397,70.90380165,143.7935379,18.45006256,0.692938056,0.752042875,0.032097703,0.195691032,2.653837566,1.335228163,289.2682947
sim_270_3,1,2.909217169,165,286.2254356,8722.912505,491.8004427,474.2711408,42.57581367,0.487050709,0.797891075,0.026481304,0.069074484,2.991616425,1.588382334,493.6167101
sim_270_4,1,3.084451463,170,42.54409477,2047.723676,724.8245272,214.9600659,82.46523756,0.50648042,0.630123693,0.05316785,0.071690869,2.768476032,1.382754876,470.6409255
sim_270_5,1,2.749103704,63,120.6026534,720.5927734,385.5585938,65.68073923,72.13083207,0.658839962,0.606203328,0.060052081,0.113409352,3.065836093,1.350137502,193.1476738
sim_270_6,1,2.397660897,300,607.7910825,27863.07637,11621.09893,433.0834613,217.7412053,0.683775503,0.798529899,0.010628111,0.014961826,2.829933329,1.358238082,848.9799986
sim_270_7,1,2.744519792,300,446.0773476,615.0985751,18390.05962,70.1313844,480.4786918,0.635513242,0.585463393,0.072458993,0.015296453,2.734161118,1.505887218,820.2483354
sim_270_8,1,2.169157919,43,38.05259518,33.41477273,187.6756198,9.469494475,27.29461442,0.842497617,0.839923115,0.238757468,0.122154266,2.122707065,0.991204727,91.27640379
sim_270_9,1,3.350296971,175,100.4987562,2428.124871,874.6672262,294.5379548,94.81048861,0.454320564,0.612056146,0.055110283,0.06634448,2.988164141,1.620234791,522.9287247
sim_270_10,1,2.779438393,300,355.562934,8498.908423,3964.844759,330.4167594,183.5584679,0.575731603,0.638757145,0.022383036,0.029572225,2.646727219,1.457681388,794.0181656
sim_270_11,1,2.099230008,51,8,42.15384615,47.95673077,13.34950808,11.4617784,0.770501055,0.832151065,0.244006443,0.198886182,1.895846665,0.914952443,96.6881799
sim_270_12,1,2.742156281,191,281.4693589,9012.506483,3673.544162,386.7129918,131.5385319,0.547339827,0.735568324,0.023485522,0.026338482,2.759796721,1.440354656,527.1211737
sim_270_13,1,2.981243216,300,423.0803706,12926.22496,8360.254478,294.2024174,474.6555481,0.681943113,0.462874111,0.015521106,0.026279794,2.950924191,1.472655113,885.2772574
sim_270_14,1,2.911632745,267,675.3991412,7626.684047,18230.66177,433.9282305,266.6547205,0.494278737,0.791893175,0.02812251,0.011582797,3.420288987,1.78270237,913.2171595
sim_270_15,1,2.216590945,81,197.8004044,859.2137121,2466.003718,61.54250932,119.7699739,0.700654582,0.687476854,0.050185467,0.033389684,2.929958814,1.513897143,237.3266639
sim_270_16,1,2.042811035,26,56.43580424,38.98765432,243.7283951,8.798297526,24.33403075,0.962723896,0.979899442,0.217256755,0.097833915,2.516664761,1.597189365,65.43328378
sim_270_17,1,3.059887434,300,371.9381669,12501.32548,4889.177161,595.3444564,176.8333694,0.470945015,0.693364044,0.022427582,0.025077819,2.892850358,1.591042678,867.8551075
sim_270_18,1,2.674107152,149,292.071909,493.8231556,10004.76,64.60273361,281.7836466,0.654120339,0.667366157,0.085573067,0.01879634,2.993290362,1.426008905,446.000264
sim_270_19,1,2.44231045,62,21.09502311,39.44570421,58.57797934,14.34900688,18.6890937,0.705440449,0.751487073,0.256615266,0.239759249,2.239078941,1.033039524,138.8228943
sim_270_20,1,2.499587873,171,76.92203845,2005.403563,433.2321187,162.724293,40.24901508,0.551669168,0.77215788,0.044764045,0.071736588,2.292757793,1.092499017,392.0615825
sim_270_21,0,0.820650174,276,384.6686886,5923.856716,6318.22195,28.15266648,29.77729338,1.569035033,1.565831164,0.007456716,0.007379642,1.515003014,0.566310776,418.140832
sim_270_22,0,0.875277734,300,420.0595196,7341.853644,7514.720676,34.12315866,33.78702381,1.632733932,1.503340788,0.007588552,0.006759188,1.55189397,0.564173531,465.5681909
sim_270_23,0,0.860116271,300,420.021428,7533.910663,7437.371994,32.97206073,31.81382212,1.643768901,1.603488593,0.007193933,0.006859022,1.541537044,0.568914354,462.4611132
sim_270_24,0,0.836327953,300,418.6287138,7076.344389,7443.798325,32.1878576,32.5243756,1.559595403,1.554315897,0.007094063,0.006791312,1.518061768,0.584940283,455.4185305
sim_270_25,0,0.81807264,273,392.4958599,6551.109502,6247.08237,29.88893875,29.79691233,1.578022532,1.523025884,0.007199608,0.007264426,1.549746247,0.578403238,423.0807255
sim_270_26,0,0.828264585,300,431.34441,7639.517643,7497.414797,32.79141583,33.40163705,1.545330633,1.533415992,0.006633086,0.006831502,1.572968888,0.528301249,471.8906665
sim_270_27,0,0.822704204,144,210.4400152,1784.641617,2063.992866,17.14024467,14.57070826,1.601855225,1.572763185,0.015384708,0.011102884,1.587116293,0.541813502,228.5447462
sim_270_28,0,0.816090916,185,266.1127581,3248.647821,2812.923691,20.66100227,19.38799973,1.575571501,1.594645308,0.010020442,0.010991049,1.550894189,0.574336442,286.915425
sim_270_29,0,0.829531327,300,419.486591,7660.086688,7159.120981,32.07694294,33.16373541,1.566743782,1.527391642,0.006560807,0.007075451,1.526830313,0.558679272,458.0490939
sim_270_30,0,0.835671365,93,129.4024729,703.5794477,697.0888411,10.65423663,9.820911328,1.590518182,1.448258839,0.024085066,0.020403743,1.53452353,0.528815788,142.7106883
sim_270_31,0,0.822297294,270,371.237121,5653.314906,5861.751637,28.51091222,27.64986294,1.594473002,1.543240218,0.008041279,0.007279459,1.498295207,0.567254917,404.5397058
sim_270_32,0,0.879267372,300,428.5090431,7726.861845,7573.500999,34.65811067,31.94307005,1.643347472,1.619334912,0.00737108,0.006829936,1.564819279,0.603882404,469.4457836
sim_270_33,0,0.878375324,180,253.5389516,2334.249992,3070.827386,19.10250711,22.15718111,1.558280761,1.565760928,0.012752306,0.011297557,1.548594436,0.597838462,278.7469986
sim_270_34,0,0.884502371,300,426.4844663,8081.081953,7318.881778,36.1367448,33.39131855,1.571916018,1.585695085,0.007029248,0.0072345,1.561522449,0.604136552,468.4567348
