uid,label,direction_std,duration,e2e_distance,hjorth_activity,hjorth_complexity,mean_step_speed,stddev_step_speed,track_length
sim_225_57,0,0.824587439,300,415.3372124,9824.850775,0.11204551,1.527372999,0.513613072,458.2118998
sim_225_58,0,0.850396793,237,326.7935128,9811.560739,0.443062308,1.503205962,0.604023518,356.259813
sim_225_59,0,1,8,11.3137085,0,0,1.640302187,0.556245212,13.12241749
sim_225_60,0,0.872571586,72,101.1780609,0,0,1.534778578,0.616900177,110.5040576
sim_225_61,0,0.79836864,47,65.05382387,0,0,1.498480876,0.554749091,70.42860117
sim_225_62,0,0.844260031,200,273.6585464,9345.571875,0.114458241,1.507150718,0.559907771,301.4301436
sim_226_0,1,3.118150662,248,499.9169931,23116.02938,1.775930436,3.385037976,1.525715643,839.4894181
sim_226_1,1,2.803454219,300,444.3624647,21090.86847,2.322403552,2.858828725,1.37128832,857.6486174
sim_226_2,1,3.487938187,186,358.810535,15766.32768,3.459619247,3.704355863,1.471341026,689.0101905
sim_226_3,1,3.04051051,111,226.4155472,2251.271272,3.238003144,3.349769483,1.477988435,371.8244127
sim_226_4,1,2.697932512,292,537.0037244,42682.14689,1.939747043,2.933420267,1.433877415,856.558718
sim_226_5,1,2.180121485,32,57.38466694,0,0,2.400806585,1.484883073,76.82581073
sim_226_6,1,3.001077579,267,809.8302291,32085.1712,4.310132835,3.895985868,1.739909948,1040.228227
sim_226_7,1,2.71928666,67,130.5986217,0,0,3.113242635,1.225459157,208.5872565
sim_226_8,1,2.310570182,36,62.00806399,0,0,2.638433667,1.15940646,94.98361202
sim_226_9,1,2.829524891,300,537.5323246,31849.01955,3.388208224,2.993395893,1.50208112,898.018768
sim_226_10,1,3.326090464,300,365.8428624,9970.882513,3.959734173,3.222985978,1.470496987,966.8957933
sim_226_11,1,3.020812988,300,553.2829294,29100.56367,5.564770004,3.149444358,1.614827205,944.8333074
sim_226_12,1,1.264911064,5,3.16227766,0,0,1.330056308,0.480572802,6.65028154
sim_226_13,1,2.369370491,136,377.0795672,14240.1877,1.65217868,3.221409282,1.709968663,438.1116623
sim_226_14,1,2.479829629,286,210.0214275,3964.2625,3.669589878,2.239809069,1.293084113,640.5853937
sim_226_15,1,2.27717547,54,79.47955712,0,0,2.432158066,1.198523673,131.3365355
sim_226_16,1,1.414213562,2,4,0,0,2.288245611,0.874032049,4.576491223
sim_226_17,1,1.333333333,3,2.236067977,0,0,1.471404521,0.410246352,4.414213562
sim_226_18,1,2.864842985,285,182.5376673,3025.789669,1.368865201,2.588135338,1.385315607,737.6185714
sim_226_19,1,2.73867707,282,442.6759537,20048.68488,1.708058192,2.815299738,1.427804745,793.9145262
sim_226_20,1,3.225189056,300,211.7404071,10486.50439,4.592218166,2.982441158,1.415996024,894.7323474
sim_226_21,1,2.841476533,300,686.032798,35821.3633,8.194501372,3.319337394,1.511731655,995.8012183
sim_226_22,1,2.772624108,300,712.411398,65327.3048,12.63112222,3.181408779,1.790336518,954.4226337
sim_226_23,1,2.697865411,300,140.1320806,4747.836125,3.161488442,2.382683929,1.348882485,714.8051788
sim_226_24,1,3.104704316,300,443.3655377,40563.40268,9.693771474,2.996711279,1.68613607,899.0133836
sim_226_25,1,2.553469819,155,539.8675764,35459.98402,4.043699111,4.06614803,1.455353256,630.2529447
sim_226_26,1,3.334884639,300,303.2639115,10222.42216,5.859729768,3.058336525,1.670302678,917.5009574
sim_226_27,1,2.263448696,125,393.9543121,12986.23172,1.258759762,3.58860282,1.475781081,448.5753525
sim_226_28,1,4.147123323,236,270.5346558,11102.70857,11.46625053,3.830968985,1.958670085,904.1086804
sim_226_29,1,1.772727273,22,61.13100686,0,0,3.01561398,1.330303984,66.34350755
sim_226_30,1,3.026765784,300,330.2756425,29500.20155,7.211440458,2.856886779,1.487121805,857.0660338
sim_226_31,0,0.857742515,300,423.6567006,10731.48363,0.304903399,1.543518889,0.589533239,463.0556666
sim_226_32,0,0.818725296,300,410.2097025,9721.945919,0.219386424,1.486888726,0.573726343,446.0666177
sim_226_33,0,0.866794862,300,428.6956963,10035.60408,0.412755826,1.574068889,0.56181889,472.2206668
sim_226_34,0,0.832639711,300,425.6806315,10603.86877,0.322618619,1.545537237,0.56389832,463.6611712
sim_226_35,0,0.892636544,50,67.88225099,0,0,1.497751834,0.629872561,74.88759171
sim_226_36,0,0.705336799,40,55.1724569,0,0,1.485222076,0.440585275,59.40888304
sim_226_37,0,0.89614637,235,338.7403135,10633.51397,0.255290191,1.571006643,0.642486725,369.186561
sim_226_38,0,0.806832547,98,134.3577314,0,0,1.500638787,0.527916165,147.0626011
sim_226_39,0,0.796395355,52,72.83543094,0,0,1.541953502,0.467475395,80.18158208
sim_226_40,0,0.832761295,206,293.4910561,10238.34129,0.146642728,1.560112537,0.537912487,321.3831826
sim_226_41,0,0.831491161,140,195.9311103,3437.350153,0.134361591,1.527435148,0.562975904,213.8409207
sim_226_42,0,0.820563918,237,325.2721937,10005.39218,0.40078686,1.498308824,0.558598867,355.0991912
sim_226_43,0,0.86506904,300,426.554803,11208.84,0.155947242,1.567209148,0.560228066,470.1627444
sim_226_44,0,0.892133604,260,364.1661709,9694.488686,0.179185105,1.555076653,0.58260528,404.3199297
sim_226_45,0,0.803425521,274,392.4601891,10791.9632,0.227105577,1.550316551,0.541847656,424.7867351
sim_226_46,0,0.824888287,179,248.9377432,7485.545567,0.094708048,1.524147736,0.539906305,272.8224448
sim_226_47,0,0.850265583,94,134.3577314,0,0,1.550137049,0.602521847,145.7128826
sim_226_48,0,0.858105148,300,429.2190583,10588.23668,0.481948629,1.562888566,0.583705973,468.8665699
sim_226_49,0,0.823589761,234,337.3262516,10688.62998,0.203541488,1.563288844,0.559051203,365.8095894
sim_226_50,0,0.807781599,300,415.7811925,9617.026,0.170995863,1.502091151,0.563076822,450.6273453
sim_226_51,0,0.864059396,210,303.3562262,10567.97958,0.154043902,1.576084457,0.591008559,330.977736
sim_226_52,0,0.832870242,72,100.4191217,0,0,1.542823213,0.508512953,111.0832713
sim_226_53,0,0.852894013,141,198.8491891,3223.685802,0.162074346,1.541180737,0.584015404,217.306484
sim_226_54,0,0.811229486,108,162.6407083,699.3788564,0.064107331,1.618633663,0.553128368,174.8124356
sim_226_55,0,0.80531998,143,197.3144698,3379.469315,0.104794839,1.488895025,0.57934373,212.9119885
sim_226_56,0,0.938246158,101,144.9724112,132.3363505,0.010666386,1.590708247,0.640500845,160.6615329
sim_226_57,0,0.895819686,169,244.7243347,6779.312303,0.141835415,1.602040262,0.57695345,270.7448043
sim_226_58,0,0.850924128,174,246.0772237,6683.230041,0.143952734,1.539247227,0.595697831,267.8290175
sim_226_59,0,0.883421379,300,418.1638435,10131.19796,0.229715188,1.52534737,0.62980055,457.6042111
sim_226_60,0,0.865684516,154,223.2330621,5071.274706,0.19392575,1.577450183,0.601913839,242.9273282
sim_226_61,0,0.852966014,70,101.1187421,0,0,1.56771608,0.59711976,109.7401256
sim_226_62,0,0.808771221,295,413.2989233,9761.734448,0.417869726,1.523663835,0.543504987,449.4808313
sim_226_63,0,0.826525526,300,426.4000469,10196.5792,0.23305712,1.554134616,0.536655315,466.2403849
sim_226_64,0,0.844426169,300,411.0048662,9189.986875,0.169959359,1.504061575,0.572537142,451.2184725
sim_226_65,0,0.853639268,300,434.8758444,11402.06035,0.23845596,1.577668339,0.58392004,473.3005016
sim_226_66,0,0.896536546,300,437.1041066,11219.31025,0.267891616,1.588604489,0.634824736,476.5813466
sim_226_67,0,0.826653226,300,410.2413924,10085.52508,0.402198426,1.494870377,0.564531566,448.4611132
sim_226_68,0,0.859133931,300,415.8966218,9608.841019,0.279833697,1.524596981,0.579313426,457.3790942
sim_227_0,1,2.267026932,300,264.4862945,5424.231997,3.804504058,2.09822141,1.230501354,629.466423
sim_227_1,1,2.3146274,80,150.5722418,0,0,2.660051947,1.350601214,212.8041558
sim_227_2,1,2.564827693,169,320.0906122,12495.13879,3.725937378,2.796936079,1.530630277,472.6821973
sim_227_3,1,2.751488426,221,405.7314383,14429.92,3.348721426,2.901421055,1.588374116,641.2140532
sim_227_4,1,2.552048171,149,211.6246677,5814.746856,2.834711162,2.654304883,1.218551161,395.4914276
sim_227_5,1,2.579365079,126,182.6280373,93.91903499,5.865758754,2.442296887,1.670076098,307.7294077
sim_227_6,1,2.664205114,300,469.1279143,7526.526375,3.680919142,2.738135594,1.430365968,821.4406782
sim_227_7,1,2.7331504,300,139.6065901,3745.093791,4.862581909,2.422403611,1.348564946,726.7210832
sim_227_8,1,3.228076483,300,447.9475416,16694.68335,6.747679412,3.211485006,1.528516946,963.4455019
sim_227_9,1,1.789280175,76,160.9099127,0,0,2.426927026,1.33949085,184.446454
sim_227_10,1,2.659716922,43,54,0,0,2.378183935,1.730723537,102.2619092
sim_227_11,1,2.474693611,238,607.461933,52474.74548,2.683845903,3.250107014,1.440645639,773.5254694
sim_227_12,1,2.519579921,73,48.01041554,0,0,2.349146024,1.12353677,171.4876598
sim_227_13,1,2.58041771,300,337.8313189,25972.2305,5.951663682,2.419227769,1.440140155,725.7683308
sim_227_14,1,2.557808099,190,485.5718278,23719.6295,8.337259934,3.155789888,1.764844014,599.6000787
sim_227_15,1,2.791172593,300,493.1957015,16763.0052,8.868582522,2.838285368,1.561239732,851.4856105
sim_227_16,1,2.842175544,193,171.8138528,2436.048226,4.305333145,2.619557068,1.417175744,505.5745141
sim_227_17,1,2.897583284,300,396.5614706,12031.93754,5.079714552,2.796313255,1.524455809,838.8939765
sim_227_18,1,2.514990281,227,469.046906,32512.93865,3.659332921,2.941290192,1.394103892,667.6728736
sim_227_19,1,2.631665847,232,448.8128786,21593.0615,5.378013444,2.827522325,1.634998762,655.9851793
sim_227_20,1,2.610057471,300,622.6427547,52970.66687,7.163491473,2.952905415,1.549306171,885.8716244
sim_227_21,1,2.668713798,300,355.1295538,7772.320586,2.813126031,2.63077023,1.265852018,789.2310689
sim_227_22,1,3.612345468,108,182,1750.641873,1.121667539,3.662843433,1.572407986,395.5870908
sim_227_23,1,2.460296979,140,250.5992817,8403.086236,0.352907786,2.774580596,1.248537294,388.4412834
sim_227_24,1,2.647521689,98,251.4318993,0,0,3.273568149,1.695755971,320.8096786
sim_227_25,1,2.698964587,204,276.210065,11923.52382,7.273174002,2.582764461,1.56428092,526.8839501
sim_227_26,1,2.910423376,99,296.7355725,0,0,3.739508186,1.862961079,370.2113104
sim_227_27,1,2.895025533,108,171.656634,2204.471422,0.252603637,2.88843281,1.601362954,311.9507434
sim_227_28,1,2.604594232,300,238.0084032,5981.611797,2.698469753,2.423769175,1.240433923,727.1307526
sim_227_29,1,3.07626758,300,653.8287237,48519.10123,9.662810906,3.335626551,1.756965806,1000.687965
sim_227_30,1,2.372599285,124,232.776717,4199.119487,2.584747475,2.681619862,1.400764336,332.5208628
sim_227_31,1,2.454732503,33,113.3225485,0,0,4.095259495,1.023245566,135.1435633
sim_227_32,1,1.414213562,2,6,0,0,3.179586802,0.943518824,6.359173603
sim_227_33,0,0.842053864,152,220.6218484,4844.644626,0.299491263,1.569768835,0.592971566,238.6048629
sim_227_34,0,0.84597741,300,422.2428211,10323.18829,0.191642035,1.530320217,0.595639739,459.0960652
sim_227_35,0,0.834312758,300,430.6425432,11247.55858,0.187097337,1.556058048,0.579094134,466.8174145
sim_227_36,0,0.786793477,198,270.8228203,9027.997903,0.221096548,1.472968311,0.565918144,291.6477255
sim_227_37,0,0.849830048,300,416.5345124,9619.054525,0.213218365,1.509169084,0.610252961,452.7507251
sim_227_38,0,0.861864539,299,439.118435,12123.72921,0.34541509,1.597821207,0.588755417,477.748541
sim_227_39,0,0.823967367,300,415.447951,9905.521075,0.197832076,1.517952223,0.540821334,455.385667
sim_227_40,0,0.800187856,136,207.2800039,3395.064944,0.083013959,1.642827375,0.514153196,223.424523
sim_227_41,0,0.905759945,168,228.641641,5706.084841,0.18735277,1.513475603,0.618070099,254.2639013
sim_227_42,0,0.803571284,37,50.93132631,0,0,1.484776948,0.579636053,54.93674709
sim_227_43,0,0.823623431,300,414.4249027,9721.4235,0.487673883,1.502903161,0.572668102,450.8709483
sim_227_44,0,0.824694809,48,71.44928271,0,0,1.592171308,0.600686158,76.42422277
sim_227_45,0,0.826227786,152,210.7605276,4478.499121,0.084184605,1.516022856,0.554019726,230.4354742
sim_227_46,0,0.707106781,2,3.16227766,0,0,1.707106781,0.292893219,3.414213562
sim_227_47,0,0.862130325,95,129.4488316,0,0,1.506508728,0.574831673,143.1183292
sim_227_48,0,0.844426169,300,432.3482393,11104.8655,0.48692936,1.577238371,0.549835539,473.1715114
sim_227_49,0,0.837270834,191,274.361076,9548.688416,0.163867143,1.579404249,0.519499878,301.6662116
sim_227_50,0,0.88399218,284,403.0731943,10701.7596,0.164544836,1.577240829,0.555054965,447.9363955
sim_227_51,0,0.846135004,300,419.3626116,10169.2957,0.108779398,1.535828436,0.557880825,460.7485308
sim_227_52,0,0.854133739,300,417.9007059,11047.24694,0.499472249,1.533831997,0.563346613,460.149599
sim_227_53,0,0.880826566,255,366.2922331,10807.57848,0.164711683,1.560779201,0.634967693,397.9986963
sim_227_54,0,0.841558396,196,280.7650263,10059.75062,0.283234685,1.569965219,0.543519359,307.7131829
sim_227_55,0,0.828318243,300,418.6287138,10709.2355,0.246645041,1.523919633,0.55767579,457.1758898
sim_227_56,0,0.875379283,300,429.923249,10144.40852,0.310551546,1.567067206,0.603573005,470.1201617
sim_227_57,0,0.877088928,226,319.6623218,10223.8512,0.159473224,1.546098409,0.616028582,349.4182404
sim_227_58,0,0.804641544,46,62.24146528,0,0,1.496154274,0.489676687,68.82309661
sim_227_59,0,0.850379,300,422.1575535,10354.96055,0.212458935,1.535744907,0.587214539,460.723472
sim_227_60,0,0.890193487,300,432.7585932,11163.3173,0.22261113,1.587114232,0.595316512,476.1342695
sim_227_61,0,0.832135193,70,95.58765611,0,0,1.481080435,0.60294577,103.6756305
sim_227_62,0,0.860716756,300,435,10680.57468,0.357043297,1.587944943,0.567242622,476.3834828
sim_227_63,0,0.838419851,21,31.82766093,0,0,1.617750336,0.618776091,33.97275705
sim_227_64,0,0.869261315,64,90.02777349,0,0,1.558199779,0.553523666,99.72478585
sim_227_65,0,0.840528934,300,427.1018614,10740.44637,0.204153186,1.556451478,0.557487336,466.9354434
sim_227_66,0,0.859845351,62,84.86459804,0,0,1.517330715,0.557324617,94.07450431
sim_228_0,1,2.755096288,300,652.4185773,46083.94449,5.929478217,3.152990381,1.542287799,945.8971144
sim_228_1,1,2.850072675,288,407.1523057,33431.93247,4.807774746,2.822341986,1.46830293,812.8344919
sim_228_2,1,3.177194822,236,352.5577967,12210.66171,3.45605886,3.242840414,1.345458001,765.3103378
sim_228_3,1,1.818118686,12,26,0,0,2.755797202,0.63685303,33.06956642
sim_228_4,1,1.475729575,15,28.01785145,0,0,2.231554024,0.828754067,33.47331036
sim_228_5,1,2.512300728,86,146.6867411,0,0,2.743343151,1.301921114,235.927511
sim_228_6,1,3.00890252,245,614.625089,28452.17308,15.09827018,3.409133359,1.929960755,835.237673
sim_228_7,1,2.883599217,300,413.6870798,25283.26813,5.287892287,2.819189342,1.506266285,845.7568026
sim_228_8,1,2.012162564,105,221.882852,898.2724043,0.57318161,2.710230179,1.081174404,284.5741688
sim_228_9,1,3.349932538,272,300.326489,29455.86517,6.82940439,3.142048208,1.602719417,854.6371125
sim_228_10,1,2.788265547,148,205.8761764,8047.242491,1.384716526,2.876366313,1.198322283,425.7022143
sim_228_11,1,3.219480067,34,45.01110974,0,0,3.2004705,1.369173341,108.815997
sim_228_12,1,2.701616127,98,232.9484922,0,0,3.216539098,1.613336859,315.2208316
sim_228_13,1,1.833288506,13,45.65084884,0,0,3.902541545,0.680056746,50.73304009
sim_228_14,1,2.87063098,300,168.6801707,6016.070663,2.750918943,2.606608456,1.327501044,781.9825369
sim_228_15,1,2.874203271,300,771.4311376,69492.00793,5.045257605,3.428606116,1.765784085,1028.581835
sim_228_16,1,2.909858721,300,451.2704289,33797.35115,11.08798895,2.903060493,1.51731334,870.918148
sim_228_17,1,2.74999596,300,541.1811157,28947.4629,2.382932791,2.995756357,1.35724372,898.7269071
sim_228_18,1,1.712967033,34,74.72616677,0,0,2.486223056,1.258332547,84.5315839
sim_228_19,1,2.72401864,175,500.5037462,32769.37847,6.301891853,3.565394273,1.699400976,623.9439978
sim_228_20,1,2.821524869,118,428.9906759,14041.41922,2.613158179,4.217799759,1.840687724,497.7003715
sim_228_21,1,2.897884373,186,388.1546084,16357.5685,1.625383382,3.228310428,1.526663012,600.4657396
sim_228_22,1,2.689227481,300,550.2953752,16809.92935,2.326896893,2.939690401,1.39817274,881.9071204
sim_228_23,1,2.710935918,22,93.02150289,0,0,4.851926014,1.298494004,106.7423723
sim_228_24,1,2.710905958,300,365.0876607,13307.6415,5.2844959,2.673860536,1.296329369,802.1581608
sim_228_25,1,2.593516289,93,221.269067,0,0,3.305881358,1.207578245,307.4469663
sim_228_26,1,2.776878867,135,130.9427356,2146.109531,1.611066121,2.665786103,1.243155785,359.8811239
sim_228_27,1,3.160890142,129,125.0039999,793.2675706,3.314907234,2.94366431,1.505015942,379.732696
sim_228_28,1,2.011799512,26,30.06659276,0,0,2.078786793,1.031145409,54.04845662
sim_228_29,1,2.795025343,300,418.3359894,19245.59598,8.52865559,2.68651931,1.593512054,805.9557929
sim_228_30,1,3.172011184,172,437.6117,32549.34778,2.521540719,3.533177404,2.012844046,607.7065134
sim_228_31,1,2.47369838,35,48,0,0,2.488821164,1.343789126,87.10874073
sim_228_32,1,2.361782291,87,29.06888371,0,0,2.065490635,1.193064796,179.6976853
sim_228_33,1,3.056914063,267,348.9140295,21240.34473,1.975124597,2.974504958,1.484841645,794.1928238
sim_228_34,1,2.14933241,121,265.3770902,4102.238058,0.539500885,2.828912505,1.194573608,342.2984131
sim_228_35,0,0.878629021,167,235.4930997,6064.065075,0.138530344,1.553597688,0.588908538,259.4508139
sim_228_36,0,0.869476215,300,432.042822,10452.3171,0.549066162,1.578597174,0.581404301,473.5791523
sim_228_37,0,0.823758325,300,424.4148914,9994.231075,0.266805663,1.541417011,0.551392418,462.4251032
sim_228_38,0,0.886115716,182,260.9310254,8702.107805,0.131115759,1.586558084,0.568764263,288.7535713
sim_228_39,0,0.732242923,108,155.56992,679.5317885,0.041351301,1.550560396,0.454833561,167.4605228
sim_228_40,0,0.834465826,106,148.5530208,455.1382233,0.020849466,1.52416064,0.580785417,161.5610279
sim_228_41,0,0.814113668,130,193.1035991,2620.673176,0.128930026,1.607309175,0.534591418,208.9501928
sim_228_42,0,0.833033279,300,409.444746,9748.5589,0.3199797,1.48567918,0.591121005,445.7037539
sim_228_43,0,0.852352871,252,351.0099714,9851.54479,0.245390498,1.53319328,0.562125459,386.3647066
sim_228_44,0,0.880025546,262,375.4743666,9682.528975,0.428468875,1.565677524,0.613920326,410.2075112
sim_228_45,0,0.824553751,300,422.8593147,9867.724699,0.199387372,1.536280312,0.553632972,460.8840937
sim_228_46,0,0.843040518,103,151.4859729,308.7414917,0.018422658,1.591557907,0.583720682,163.9304645
sim_228_47,0,0.865479532,184,254.5584412,7953.698497,0.509885993,1.5140326,0.608891423,278.5819984
sim_228_48,0,0.899891439,279,390.3229432,10251.1727,0.452141877,1.537970827,0.633775059,429.0938607
sim_228_49,0,0.800014172,252,369.134122,11066.90737,0.224746188,1.575725832,0.550274831,397.0829096
sim_228_50,0,0.819382037,98,137.2443077,0,0,1.533135912,0.531175429,150.2473194
sim_228_51,0,0.850483523,300,424.9717638,10421.6276,0.346347498,1.551544358,0.568075791,465.4633075
sim_228_52,0,0.856016313,228,309.7934796,9973.05003,0.139561685,1.486548066,0.607554291,338.932959
sim_228_53,0,0.840791046,277,387.5358048,10033.75618,0.129475819,1.531975386,0.563303955,424.3571818
sim_228_54,0,0.855154127,72,106.7754653,0,0,1.625382545,0.537296137,117.0275432
sim_228_55,0,0.888945956,68,100.4091629,0,0,1.619723437,0.589138543,110.1411937
sim_228_56,0,0.87169694,300,425.3386886,10434.39838,0.248386906,1.563944749,0.569277455,469.1834248
sim_228_57,0,0.800771233,90,123.0690863,0,0,1.476615629,0.575080338,132.8954066
sim_228_58,0,0.889168395,296,406.7640594,10107.6019,0.180594939,1.513154773,0.6240326,447.8938129
sim_228_59,0,0.791875804,178,258.8358553,7855.091574,0.300004085,1.562286505,0.548483281,278.0869979
sim_228_60,0,0.810041151,300,422.1907152,9982.042576,0.361964075,1.538804844,0.518407485,461.6414531
sim_228_61,0,0.854367862,300,426.3859754,10662.76733,0.301637015,1.548276752,0.594002609,464.4830256
sim_228_62,0,0.910646439,92,125.3195914,0,0,1.506203772,0.645083566,138.570747
sim_228_63,0,0.892281719,300,430.6332546,10250.24961,0.179813872,1.591205235,0.569853111,477.3615704
sim_228_64,0,0.889295642,236,334.5878061,10157.9612,0.198273389,1.570541253,0.578141532,370.6477357
sim_228_65,0,0.838616586,300,423.5622741,10711.056,0.203399324,1.536473387,0.579582779,460.9420161
sim_229_0,1,2.217883736,55,190.5911855,0,0,3.838584075,1.480724494,211.1221241
sim_229_1,1,2.546060146,291,451.8517456,18127.68461,1.57015188,2.633959584,1.398473347,766.4822389
sim_229_2,1,1.827226695,26,51.03920062,0,0,2.475827938,1.030817013,64.37152639
sim_229_3,1,3.067236823,222,496.9517079,3763.064432,2.911977656,3.499609827,1.473651918,776.9133817
sim_229_4,1,3.074231723,247,602.6981002,49931.56568,4.293884592,3.501272012,1.773683343,864.8141868
sim_229_5,1,2.035732708,79,251.9622988,0,0,3.638704884,1.037440341,287.4576859
sim_229_6,1,2.882322197,93,160.0312469,0,0,2.975194274,1.554682037,276.6930675
sim_229_7,1,2.761506162,144,197.4968354,3294.014833,0.56501016,2.758899261,1.376742283,397.2814935
sim_229_8,1,2.037623147,122,213.7404969,1640.278878,0.423583872,2.458764047,1.084338894,299.9692137
sim_229_9,1,2.740820002,193,448.2688925,19076.06213,8.59070826,3.206920145,1.61938227,618.9355879
sim_229_10,1,3.087368825,249,456.1326561,11994.01831,2.249073407,3.189541376,1.647536346,794.1958026
sim_229_11,1,2.33023629,262,519.0616534,38277.33592,3.419883064,2.722737769,1.393434919,713.3572955
sim_229_12,1,3.048299546,289,498.7043212,59322.20928,7.657908207,3.118771489,1.594729004,901.3249603
sim_229_13,1,2.785869104,300,459.4605533,22060.97511,1.81617686,2.885289262,1.334830528,865.5867787
sim_229_14,1,2.453358521,263,640.7386363,57339.7204,7.791972718,3.038611816,1.649609305,799.1549075
sim_229_15,1,3.204538407,156,328.5665838,8241.101827,2.274123514,3.327181784,1.906564865,519.0403582
sim_229_16,1,2.929770564,300,535.2382647,14980.08074,3.112482256,3.098141388,1.472476352,929.4424164
sim_229_17,1,3.455427773,46,37,0,0,3.186381242,1.560106119,146.5735371
sim_229_18,1,2.761589719,300,65.00769185,3540.28258,2.711377647,2.460051964,1.273372556,738.0155892
sim_229_19,1,0.942809042,3,11.40175425,0,0,3.878137872,0.541645623,11.63441362
sim_229_20,1,2.915237745,300,203.039405,7540.8481,2.839776982,2.697215041,1.296802872,809.1645123
sim_229_21,1,2.896900515,47,45.254834,0,0,2.711924982,1.401646114,127.4604741
sim_229_22,1,2.573480665,64,99,0,0,2.665564359,1.382169183,170.596119
sim_229_23,1,2.530656768,82,125.09996,0,0,2.652869735,1.301533512,217.5353183
sim_229_24,1,1.968060946,24,33.24154028,0,0,2.216361335,0.937768147,53.19267205
sim_229_25,1,2.895694717,196,534.3032847,37963.58515,6.22085557,3.596429096,1.697652583,704.9001027
sim_229_26,1,2.558258957,300,287.015679,6680.304709,3.634438901,2.353296468,1.386360608,705.9889404
sim_229_27,1,2.716436463,233,325.1292051,21476.8255,7.801766751,2.609511945,1.586388247,608.0162831
sim_229_28,1,2.756962999,287,455.6983651,11547.51537,3.342480221,2.715330438,1.657990298,779.2998358
sim_229_29,1,2.410552611,24,71.58910532,0,0,3.424858442,1.725884697,82.1966026
sim_229_30,1,2.910517327,300,353.5533906,21153.29044,5.310452812,2.833384282,1.353489383,850.0152847
sim_229_31,1,1.680608355,30,53.46026562,0,0,2.053711183,1.335016995,61.61133549
sim_229_32,1,2.917417046,300,414.1026443,25533.91627,5.669175961,2.845754557,1.52261212,853.7263671
sim_229_33,0,0.842133534,300,416.5009004,9705.460165,0.295904671,1.529117951,0.546319465,458.7353854
sim_229_34,0,0.849904276,260,374.766594,10242.77437,0.221210503,1.575745211,0.563051534,409.6937549
sim_229_35,0,0.960973146,28,38.20994635,0,0,1.520182721,0.689027416,42.5651162
sim_229_36,0,0.83077292,261,371.5279263,9599.603375,0.288155022,1.561379263,0.527797208,407.5199877
sim_229_37,0,0.850766533,99,134.3577314,0,0,1.483162685,0.604884299,146.8331058
sim_229_38,0,0.822204602,56,76.36753237,0,0,1.471978491,0.607448441,82.43079548
sim_229_39,0,0.821996215,300,415.0771013,9757.161078,0.366016439,1.501646589,0.578841534,450.4939767
sim_229_40,0,0.88469576,172,251.0318705,7179.001007,0.136866862,1.587924464,0.625529051,273.1230079
sim_229_41,0,0.865411198,262,352.3208765,9381.422675,0.158805622,1.490663372,0.578942675,390.5538033
sim_229_42,0,0.779288709,97,135.0740538,0,0,1.518013602,0.491961845,147.2473194
sim_229_43,0,0.91476145,157,231.9310242,5521.117308,0.111998824,1.607243079,0.660210546,252.3371634
sim_229_44,0,0.804955555,143,197.3448758,3504.808204,0.091678684,1.502789113,0.54228446,214.8988431
sim_229_45,0,0.838537086,300,420.7338826,10212.88623,0.36467551,1.52237507,0.593611108,456.7125209
sim_229_46,0,0.877160824,300,427.8469352,10626.1119,0.17584623,1.573201674,0.573035623,471.9605023
sim_229_47,0,0.826525526,300,422.1575535,10160.97017,0.267025744,1.532695492,0.560515712,459.8086475
sim_229_48,0,0.797496608,69,94.75230868,0,0,1.506869554,0.501082106,103.9739992
sim_229_49,0,0.811514359,300,435.580073,10850.74699,0.210207431,1.569879762,0.54967645,470.9639286
sim_229_50,0,0.841605608,300,413.7064176,9353.020875,0.263729664,1.504068889,0.589726018,451.2206668
sim_229_51,0,0.868412915,133,178.549713,2562.155384,0.082798749,1.513302495,0.516048967,201.2692318
sim_229_52,0,0.817929254,220,323.8826948,10653.94127,0.17040919,1.580113051,0.582757568,347.6248711
sim_229_53,0,0.73401329,35,48.83646179,0,0,1.505733689,0.46741881,52.70067911
sim_229_54,0,0.907297575,300,420.729129,10116.29377,0.326315021,1.543944749,0.637365367,463.1834248
sim_229_55,0,0.81751756,256,376.2233379,11906.49307,0.132667752,1.589872904,0.548114176,407.0074634
sim_229_56,0,0.769479542,90,121.75385,0,0,1.473349069,0.501462603,132.6014162
sim_229_57,0,0.843456254,77,106.8316433,0,0,1.495014739,0.633478151,115.1161349
sim_229_58,0,0.862480196,287,401.7959681,9781.896675,0.254320278,1.544642526,0.563837052,443.3124048
sim_229_59,0,0.846135004,300,422.2144005,10792.3595,0.358828358,1.551034069,0.539407066,465.3102207
sim_229_60,0,0.834377684,262,382.5611062,11207.95388,0.313020266,1.587226772,0.55583761,415.8534143
sim_229_61,0,0.844261676,300,418.6287138,10231.62549,0.179694082,1.515172997,0.603531929,454.5518991
sim_229_62,0,0.759391763,33,49.40647731,0,0,1.56844247,0.598473088,51.75860151
sim_229_63,0,0.888994438,300,432.9803691,10109.49938,0.28404338,1.576243809,0.623529301,472.8731426
sim_229_64,0,0.854534639,67,95.48298278,0,0,1.537121562,0.631230016,102.9871447
sim_230_0,1,nan,0,0,0,nan,nan,nan,0
sim_230_1,1,3.012897446,175,324.422564,5413.638923,8.72631702,3.067739745,1.761606816,536.8544553
sim_230_2,1,3.211677715,209,396.7581127,17677.48353,3.072003244,3.292486584,1.754477808,688.1296961
